SETPOINT,ALPHA,BETA,TAS,HOOP_ALPHA,HOOP_BETA,FLT_OMEGA,MT_OMEGA,DWELL_TIME,MAX_TRAVERSE_TIME
1288,165,30,24,0,10,0,0,10,6
1289,165,30,24,0,20,0,0,10,6
1290,165,30,24,0,30,0,0,10,6
1291,180,-45,24,0,-30,0,0,10,6
1292,180,-45,24,0,-20,0,0,10,6
1293,180,-45,24,0,-10,0,0,10,6
1294,180,-45,24,0,0,0,0,10,6
1295,180,-45,24,0,10,0,0,10,6
1296,180,-45,24,0,20,0,0,10,6
1297,180,-45,24,0,30,0,0,10,6
1298,180,0,24,0,-30,0,0,10,6
1299,180,0,24,0,-20,0,0,10,6
1300,180,0,24,0,-10,0,0,10,6
1301,180,0,24,0,0,0,0,10,6
1302,180,0,24,0,10,0,0,10,6
1303,180,0,24,0,20,0,0,10,6
1304,180,0,24,0,30,0,0,10,6
1305,180,45,24,0,-30,0,0,10,6
1306,180,45,24,0,-20,0,0,10,6
1307,180,45,24,0,-10,0,0,10,6
1308,180,45,24,0,0,0,0,10,6
1309,180,45,24,0,10,0,0,10,6
1310,180,45,24,0,20,0,0,10,6
1311,180,45,24,0,30,0,0,10,6
