SETPOINT,ALPHA,BETA,TAS,HOOP_ALPHA,HOOP_BETA,FLT_OMEGA,MT_OMEGA,DWELL_TIME,MAX_TRAVERSE_TIME
1,0,-90,0,0,0,0,0,10,6
2,0,-75,0,0,0,0,0,10,6
3,0,-60,0,0,0,0,0,10,6
4,0,-45,0,0,0,0,0,10,6
5,0,-30,0,0,0,0,0,10,6
6,0,-15,0,0,0,0,0,10,6
7,0,0,0,0,0,0,0,10,6
8,0,15,0,0,0,0,0,10,6
9,0,30,0,0,0,0,0,10,6
10,0,45,0,0,0,0,0,10,6
11,0,60,0,0,0,0,0,10,6
12,0,75,0,0,0,0,0,10,6
13,0,90,0,0,0,0,0,10,6
14,-135,-45,12,0,0,-15000,-7500,10,6
15,-135,-45,12,0,0,-15000,-5625,10,6
16,-135,-45,12,0,0,-15000,3750,10,6
17,-135,-45,12,0,0,-15000,5625,10,6
18,-135,-45,12,0,0,-15000,7500,10,6
19,-135,-45,12,0,0,-11250,-7500,10,6
20,-135,-45,12,0,0,-11250,-5625,10,6
21,-135,-45,12,0,0,-11250,3750,10,6
22,-135,-45,12,0,0,-11250,5625,10,6
23,-135,-45,12,0,0,-11250,7500,10,6
24,-135,-45,12,0,0,7500,-7500,10,6
25,-135,-45,12,0,0,7500,-5625,10,6
26,-135,-45,12,0,0,7500,3750,10,6
27,-135,-45,12,0,0,7500,5625,10,6
28,-135,-45,12,0,0,7500,7500,10,6
29,-135,-45,12,0,0,11250,-7500,10,6
30,-135,-45,12,0,0,11250,-5625,10,6
31,-135,-45,12,0,0,11250,3750,10,6
32,-135,-45,12,0,0,11250,5625,10,6
33,-135,-45,12,0,0,11250,7500,10,6
34,-135,-45,12,0,0,15000,-7500,10,6
35,-135,-45,12,0,0,15000,-5625,10,6
36,-135,-45,12,0,0,15000,3750,10,6
37,-135,-45,12,0,0,15000,5625,10,6
38,-135,-45,12,0,0,15000,7500,10,6
39,-135,0,12,0,0,-15000,-7500,10,6
40,-135,0,12,0,0,-15000,-5625,10,6
41,-135,0,12,0,0,-15000,3750,10,6
42,-135,0,12,0,0,-15000,5625,10,6
43,-135,0,12,0,0,-15000,7500,10,6
44,-135,0,12,0,0,-11250,-7500,10,6
45,-135,0,12,0,0,-11250,-5625,10,6
46,-135,0,12,0,0,-11250,3750,10,6
47,-135,0,12,0,0,-11250,5625,10,6
48,-135,0,12,0,0,-11250,7500,10,6
49,-135,0,12,0,0,7500,-7500,10,6
50,-135,0,12,0,0,7500,-5625,10,6
51,-135,0,12,0,0,7500,3750,10,6
52,-135,0,12,0,0,7500,5625,10,6
53,-135,0,12,0,0,7500,7500,10,6
54,-135,0,12,0,0,11250,-7500,10,6
55,-135,0,12,0,0,11250,-5625,10,6
56,-135,0,12,0,0,11250,3750,10,6
57,-135,0,12,0,0,11250,5625,10,6
58,-135,0,12,0,0,11250,7500,10,6
59,-135,0,12,0,0,15000,-7500,10,6
60,-135,0,12,0,0,15000,-5625,10,6
61,-135,0,12,0,0,15000,3750,10,6
62,-135,0,12,0,0,15000,5625,10,6
63,-135,0,12,0,0,15000,7500,10,6
64,-135,45,12,0,0,-15000,-7500,10,6
65,-135,45,12,0,0,-15000,-5625,10,6
66,-135,45,12,0,0,-15000,3750,10,6
67,-135,45,12,0,0,-15000,5625,10,6
68,-135,45,12,0,0,-15000,7500,10,6
69,-135,45,12,0,0,-11250,-7500,10,6
70,-135,45,12,0,0,-11250,-5625,10,6
71,-135,45,12,0,0,-11250,3750,10,6
72,-135,45,12,0,0,-11250,5625,10,6
73,-135,45,12,0,0,-11250,7500,10,6
74,-135,45,12,0,0,7500,-7500,10,6
75,-135,45,12,0,0,7500,-5625,10,6
76,-135,45,12,0,0,7500,3750,10,6
77,-135,45,12,0,0,7500,5625,10,6
78,-135,45,12,0,0,7500,7500,10,6
79,-135,45,12,0,0,11250,-7500,10,6
80,-135,45,12,0,0,11250,-5625,10,6
81,-135,45,12,0,0,11250,3750,10,6
82,-135,45,12,0,0,11250,5625,10,6
83,-135,45,12,0,0,11250,7500,10,6
84,-135,45,12,0,0,15000,-7500,10,6
85,-135,45,12,0,0,15000,-5625,10,6
86,-135,45,12,0,0,15000,3750,10,6
87,-135,45,12,0,0,15000,5625,10,6
88,-135,45,12,0,0,15000,7500,10,6
89,-90,-30,12,0,0,-15000,-7500,10,6
90,-90,-30,12,0,0,-15000,-5625,10,6
91,-90,-30,12,0,0,-15000,3750,10,6
92,-90,-30,12,0,0,-15000,5625,10,6
93,-90,-30,12,0,0,-15000,7500,10,6
94,-90,-30,12,0,0,-11250,-7500,10,6
95,-90,-30,12,0,0,-11250,-5625,10,6
96,-90,-30,12,0,0,-11250,3750,10,6
97,-90,-30,12,0,0,-11250,5625,10,6
98,-90,-30,12,0,0,-11250,7500,10,6
99,-90,-30,12,0,0,7500,-7500,10,6
100,-90,-30,12,0,0,7500,-5625,10,6
101,-90,-30,12,0,0,7500,3750,10,6
102,-90,-30,12,0,0,7500,5625,10,6
103,-90,-30,12,0,0,7500,7500,10,6
104,-90,-30,12,0,0,11250,-7500,10,6
105,-90,-30,12,0,0,11250,-5625,10,6
106,-90,-30,12,0,0,11250,3750,10,6
107,-90,-30,12,0,0,11250,5625,10,6
108,-90,-30,12,0,0,11250,7500,10,6
109,-90,-30,12,0,0,15000,-7500,10,6
110,-90,-30,12,0,0,15000,-5625,10,6
111,-90,-30,12,0,0,15000,3750,10,6
112,-90,-30,12,0,0,15000,5625,10,6
113,-90,-30,12,0,0,15000,7500,10,6
114,-90,0,12,0,0,-15000,-7500,10,6
115,-90,0,12,0,0,-15000,-5625,10,6
116,-90,0,12,0,0,-15000,3750,10,6
117,-90,0,12,0,0,-15000,5625,10,6
118,-90,0,12,0,0,-15000,7500,10,6
119,-90,0,12,0,0,-11250,-7500,10,6
120,-90,0,12,0,0,-11250,-5625,10,6
121,-90,0,12,0,0,-11250,3750,10,6
122,-90,0,12,0,0,-11250,5625,10,6
123,-90,0,12,0,0,-11250,7500,10,6
124,-90,0,12,0,0,7500,-7500,10,6
125,-90,0,12,0,0,7500,-5625,10,6
126,-90,0,12,0,0,7500,3750,10,6
127,-90,0,12,0,0,7500,5625,10,6
128,-90,0,12,0,0,7500,7500,10,6
129,-90,0,12,0,0,11250,-7500,10,6
130,-90,0,12,0,0,11250,-5625,10,6
131,-90,0,12,0,0,11250,3750,10,6
132,-90,0,12,0,0,11250,5625,10,6
133,-90,0,12,0,0,11250,7500,10,6
134,-90,0,12,0,0,15000,-7500,10,6
135,-90,0,12,0,0,15000,-5625,10,6
136,-90,0,12,0,0,15000,3750,10,6
137,-90,0,12,0,0,15000,5625,10,6
138,-90,0,12,0,0,15000,7500,10,6
139,-90,30,12,0,0,-15000,-7500,10,6
140,-90,30,12,0,0,-15000,-5625,10,6
141,-90,30,12,0,0,-15000,3750,10,6
142,-90,30,12,0,0,-15000,5625,10,6
143,-90,30,12,0,0,-15000,7500,10,6
144,-90,30,12,0,0,-11250,-7500,10,6
145,-90,30,12,0,0,-11250,-5625,10,6
146,-90,30,12,0,0,-11250,3750,10,6
147,-90,30,12,0,0,-11250,5625,10,6
148,-90,30,12,0,0,-11250,7500,10,6
149,-90,30,12,0,0,7500,-7500,10,6
150,-90,30,12,0,0,7500,-5625,10,6
151,-90,30,12,0,0,7500,3750,10,6
152,-90,30,12,0,0,7500,5625,10,6
153,-90,30,12,0,0,7500,7500,10,6
154,-90,30,12,0,0,11250,-7500,10,6
155,-90,30,12,0,0,11250,-5625,10,6
156,-90,30,12,0,0,11250,3750,10,6
157,-90,30,12,0,0,11250,5625,10,6
158,-90,30,12,0,0,11250,7500,10,6
159,-90,30,12,0,0,15000,-7500,10,6
160,-90,30,12,0,0,15000,-5625,10,6
161,-90,30,12,0,0,15000,3750,10,6
162,-90,30,12,0,0,15000,5625,10,6
163,-90,30,12,0,0,15000,7500,10,6
164,-75,0,12,0,0,-15000,-7500,10,6
165,-75,0,12,0,0,-15000,-5625,10,6
166,-75,0,12,0,0,-15000,3750,10,6
167,-75,0,12,0,0,-15000,5625,10,6
168,-75,0,12,0,0,-15000,7500,10,6
169,-75,0,12,0,0,-11250,-7500,10,6
170,-75,0,12,0,0,-11250,-5625,10,6
171,-75,0,12,0,0,-11250,3750,10,6
172,-75,0,12,0,0,-11250,5625,10,6
173,-75,0,12,0,0,-11250,7500,10,6
174,-75,0,12,0,0,7500,-7500,10,6
175,-75,0,12,0,0,7500,-5625,10,6
176,-75,0,12,0,0,7500,3750,10,6
177,-75,0,12,0,0,7500,5625,10,6
178,-75,0,12,0,0,7500,7500,10,6
179,-75,0,12,0,0,11250,-7500,10,6
180,-75,0,12,0,0,11250,-5625,10,6
181,-75,0,12,0,0,11250,3750,10,6
182,-75,0,12,0,0,11250,5625,10,6
183,-75,0,12,0,0,11250,7500,10,6
184,-75,0,12,0,0,15000,-7500,10,6
185,-75,0,12,0,0,15000,-5625,10,6
186,-75,0,12,0,0,15000,3750,10,6
187,-75,0,12,0,0,15000,5625,10,6
188,-75,0,12,0,0,15000,7500,10,6
189,-60,-90,12,0,0,-15000,-7500,10,6
190,-60,-90,12,0,0,-15000,-5625,10,6
191,-60,-90,12,0,0,-15000,3750,10,6
192,-60,-90,12,0,0,-15000,5625,10,6
193,-60,-90,12,0,0,-15000,7500,10,6
194,-60,-90,12,0,0,-11250,-7500,10,6
195,-60,-90,12,0,0,-11250,-5625,10,6
196,-60,-90,12,0,0,-11250,3750,10,6
197,-60,-90,12,0,0,-11250,5625,10,6
198,-60,-90,12,0,0,-11250,7500,10,6
199,-60,-90,12,0,0,7500,-7500,10,6
200,-60,-90,12,0,0,7500,-5625,10,6
201,-60,-90,12,0,0,7500,3750,10,6
202,-60,-90,12,0,0,7500,5625,10,6
203,-60,-90,12,0,0,7500,7500,10,6
204,-60,-90,12,0,0,11250,-7500,10,6
205,-60,-90,12,0,0,11250,-5625,10,6
206,-60,-90,12,0,0,11250,3750,10,6
207,-60,-90,12,0,0,11250,5625,10,6
208,-60,-90,12,0,0,11250,7500,10,6
209,-60,-90,12,0,0,15000,-7500,10,6
210,-60,-90,12,0,0,15000,-5625,10,6
211,-60,-90,12,0,0,15000,3750,10,6
212,-60,-90,12,0,0,15000,5625,10,6
213,-60,-90,12,0,0,15000,7500,10,6
214,-60,-45,12,0,0,-15000,-7500,10,6
215,-60,-45,12,0,0,-15000,-5625,10,6
216,-60,-45,12,0,0,-15000,3750,10,6
217,-60,-45,12,0,0,-15000,5625,10,6
218,-60,-45,12,0,0,-15000,7500,10,6
219,-60,-45,12,0,0,-11250,-7500,10,6
220,-60,-45,12,0,0,-11250,-5625,10,6
221,-60,-45,12,0,0,-11250,3750,10,6
222,-60,-45,12,0,0,-11250,5625,10,6
223,-60,-45,12,0,0,-11250,7500,10,6
224,-60,-45,12,0,0,7500,-7500,10,6
225,-60,-45,12,0,0,7500,-5625,10,6
226,-60,-45,12,0,0,7500,3750,10,6
227,-60,-45,12,0,0,7500,5625,10,6
228,-60,-45,12,0,0,7500,7500,10,6
229,-60,-45,12,0,0,11250,-7500,10,6
230,-60,-45,12,0,0,11250,-5625,10,6
231,-60,-45,12,0,0,11250,3750,10,6
232,-60,-45,12,0,0,11250,5625,10,6
233,-60,-45,12,0,0,11250,7500,10,6
234,-60,-45,12,0,0,15000,-7500,10,6
235,-60,-45,12,0,0,15000,-5625,10,6
236,-60,-45,12,0,0,15000,3750,10,6
237,-60,-45,12,0,0,15000,5625,10,6
238,-60,-45,12,0,0,15000,7500,10,6
239,-60,0,12,0,0,-15000,-7500,10,6
240,-60,0,12,0,0,-15000,-5625,10,6
241,-60,0,12,0,0,-15000,3750,10,6
242,-60,0,12,0,0,-15000,5625,10,6
243,-60,0,12,0,0,-15000,7500,10,6
244,-60,0,12,0,0,-11250,-7500,10,6
245,-60,0,12,0,0,-11250,-5625,10,6
246,-60,0,12,0,0,-11250,3750,10,6
247,-60,0,12,0,0,-11250,5625,10,6
248,-60,0,12,0,0,-11250,7500,10,6
249,-60,0,12,0,0,7500,-7500,10,6
250,-60,0,12,0,0,7500,-5625,10,6
251,-60,0,12,0,0,7500,3750,10,6
252,-60,0,12,0,0,7500,5625,10,6
253,-60,0,12,0,0,7500,7500,10,6
254,-60,0,12,0,0,11250,-7500,10,6
255,-60,0,12,0,0,11250,-5625,10,6
256,-60,0,12,0,0,11250,3750,10,6
257,-60,0,12,0,0,11250,5625,10,6
258,-60,0,12,0,0,11250,7500,10,6
259,-60,0,12,0,0,15000,-7500,10,6
260,-60,0,12,0,0,15000,-5625,10,6
261,-60,0,12,0,0,15000,3750,10,6
262,-60,0,12,0,0,15000,5625,10,6
263,-60,0,12,0,0,15000,7500,10,6
264,-60,45,12,0,0,-15000,-7500,10,6
265,-60,45,12,0,0,-15000,-5625,10,6
266,-60,45,12,0,0,-15000,3750,10,6
267,-60,45,12,0,0,-15000,5625,10,6
268,-60,45,12,0,0,-15000,7500,10,6
269,-60,45,12,0,0,-11250,-7500,10,6
270,-60,45,12,0,0,-11250,-5625,10,6
271,-60,45,12,0,0,-11250,3750,10,6
272,-60,45,12,0,0,-11250,5625,10,6
273,-60,45,12,0,0,-11250,7500,10,6
274,-60,45,12,0,0,7500,-7500,10,6
275,-60,45,12,0,0,7500,-5625,10,6
276,-60,45,12,0,0,7500,3750,10,6
277,-60,45,12,0,0,7500,5625,10,6
278,-60,45,12,0,0,7500,7500,10,6
279,-60,45,12,0,0,11250,-7500,10,6
280,-60,45,12,0,0,11250,-5625,10,6
281,-60,45,12,0,0,11250,3750,10,6
282,-60,45,12,0,0,11250,5625,10,6
283,-60,45,12,0,0,11250,7500,10,6
284,-60,45,12,0,0,15000,-7500,10,6
285,-60,45,12,0,0,15000,-5625,10,6
286,-60,45,12,0,0,15000,3750,10,6
287,-60,45,12,0,0,15000,5625,10,6
288,-60,45,12,0,0,15000,7500,10,6
289,-60,90,12,0,0,-15000,-7500,10,6
290,-60,90,12,0,0,-15000,-5625,10,6
291,-60,90,12,0,0,-15000,3750,10,6
292,-60,90,12,0,0,-15000,5625,10,6
293,-60,90,12,0,0,-15000,7500,10,6
294,-60,90,12,0,0,-11250,-7500,10,6
295,-60,90,12,0,0,-11250,-5625,10,6
296,-60,90,12,0,0,-11250,3750,10,6
297,-60,90,12,0,0,-11250,5625,10,6
298,-60,90,12,0,0,-11250,7500,10,6
299,-60,90,12,0,0,7500,-7500,10,6
300,-60,90,12,0,0,7500,-5625,10,6
301,0,-90,0,0,0,0,0,10,6
302,0,-75,0,0,0,0,0,10,6
303,0,-60,0,0,0,0,0,10,6
304,0,-45,0,0,0,0,0,10,6
305,0,-30,0,0,0,0,0,10,6
306,0,-15,0,0,0,0,0,10,6
307,0,0,0,0,0,0,0,10,6
308,0,15,0,0,0,0,0,10,6
309,0,30,0,0,0,0,0,10,6
310,0,45,0,0,0,0,0,10,6
311,0,60,0,0,0,0,0,10,6
312,0,75,0,0,0,0,0,10,6
313,0,90,0,0,0,0,0,10,6
314,-60,90,12,0,0,7500,3750,10,6
315,-60,90,12,0,0,7500,5625,10,6
316,-60,90,12,0,0,7500,7500,10,6
317,-60,90,12,0,0,11250,-7500,10,6
318,-60,90,12,0,0,11250,-5625,10,6
319,-60,90,12,0,0,11250,3750,10,6
320,-60,90,12,0,0,11250,5625,10,6
321,-60,90,12,0,0,11250,7500,10,6
322,-60,90,12,0,0,15000,-7500,10,6
323,-60,90,12,0,0,15000,-5625,10,6
324,-60,90,12,0,0,15000,3750,10,6
325,-60,90,12,0,0,15000,5625,10,6
326,-60,90,12,0,0,15000,7500,10,6
327,-45,0,12,0,0,-15000,-7500,10,6
328,-45,0,12,0,0,-15000,-5625,10,6
329,-45,0,12,0,0,-15000,3750,10,6
330,-45,0,12,0,0,-15000,5625,10,6
331,-45,0,12,0,0,-15000,7500,10,6
332,-45,0,12,0,0,-11250,-7500,10,6
333,-45,0,12,0,0,-11250,-5625,10,6
334,-45,0,12,0,0,-11250,3750,10,6
335,-45,0,12,0,0,-11250,5625,10,6
336,-45,0,12,0,0,-11250,7500,10,6
337,-45,0,12,0,0,7500,-7500,10,6
338,-45,0,12,0,0,7500,-5625,10,6
339,-45,0,12,0,0,7500,3750,10,6
340,-45,0,12,0,0,7500,5625,10,6
341,-45,0,12,0,0,7500,7500,10,6
342,-45,0,12,0,0,11250,-7500,10,6
343,-45,0,12,0,0,11250,-5625,10,6
344,-45,0,12,0,0,11250,3750,10,6
345,-45,0,12,0,0,11250,5625,10,6
346,-45,0,12,0,0,11250,7500,10,6
347,-45,0,12,0,0,15000,-7500,10,6
348,-45,0,12,0,0,15000,-5625,10,6
349,-45,0,12,0,0,15000,3750,10,6
350,-45,0,12,0,0,15000,5625,10,6
351,-45,0,12,0,0,15000,7500,10,6
352,-30,-90,12,0,0,-15000,-7500,10,6
353,-30,-90,12,0,0,-15000,-5625,10,6
354,-30,-90,12,0,0,-15000,3750,10,6
355,-30,-90,12,0,0,-15000,5625,10,6
356,-30,-90,12,0,0,-15000,7500,10,6
357,-30,-90,12,0,0,-11250,-7500,10,6
358,-30,-90,12,0,0,-11250,-5625,10,6
359,-30,-90,12,0,0,-11250,3750,10,6
360,-30,-90,12,0,0,-11250,5625,10,6
361,-30,-90,12,0,0,-11250,7500,10,6
362,-30,-90,12,0,0,7500,-7500,10,6
363,-30,-90,12,0,0,7500,-5625,10,6
364,-30,-90,12,0,0,7500,3750,10,6
365,-30,-90,12,0,0,7500,5625,10,6
366,-30,-90,12,0,0,7500,7500,10,6
367,-30,-90,12,0,0,11250,-7500,10,6
368,-30,-90,12,0,0,11250,-5625,10,6
369,-30,-90,12,0,0,11250,3750,10,6
370,-30,-90,12,0,0,11250,5625,10,6
371,-30,-90,12,0,0,11250,7500,10,6
372,-30,-90,12,0,0,15000,-7500,10,6
373,-30,-90,12,0,0,15000,-5625,10,6
374,-30,-90,12,0,0,15000,3750,10,6
375,-30,-90,12,0,0,15000,5625,10,6
376,-30,-90,12,0,0,15000,7500,10,6
377,-30,-60,12,0,0,-15000,-7500,10,6
378,-30,-60,12,0,0,-15000,-5625,10,6
379,-30,-60,12,0,0,-15000,3750,10,6
380,-30,-60,12,0,0,-15000,5625,10,6
381,-30,-60,12,0,0,-15000,7500,10,6
382,-30,-60,12,0,0,-11250,-7500,10,6
383,-30,-60,12,0,0,-11250,-5625,10,6
384,-30,-60,12,0,0,-11250,3750,10,6
385,-30,-60,12,0,0,-11250,5625,10,6
386,-30,-60,12,0,0,-11250,7500,10,6
387,-30,-60,12,0,0,7500,-7500,10,6
388,-30,-60,12,0,0,7500,-5625,10,6
389,-30,-60,12,0,0,7500,3750,10,6
390,-30,-60,12,0,0,7500,5625,10,6
391,-30,-60,12,0,0,7500,7500,10,6
392,-30,-60,12,0,0,11250,-7500,10,6
393,-30,-60,12,0,0,11250,-5625,10,6
394,-30,-60,12,0,0,11250,3750,10,6
395,-30,-60,12,0,0,11250,5625,10,6
396,-30,-60,12,0,0,11250,7500,10,6
397,-30,-60,12,0,0,15000,-7500,10,6
398,-30,-60,12,0,0,15000,-5625,10,6
399,-30,-60,12,0,0,15000,3750,10,6
400,-30,-60,12,0,0,15000,5625,10,6
401,-30,-60,12,0,0,15000,7500,10,6
402,-30,-30,12,0,0,-15000,-7500,10,6
403,-30,-30,12,0,0,-15000,-5625,10,6
404,-30,-30,12,0,0,-15000,3750,10,6
405,-30,-30,12,0,0,-15000,5625,10,6
406,-30,-30,12,0,0,-15000,7500,10,6
407,-30,-30,12,0,0,-11250,-7500,10,6
408,-30,-30,12,0,0,-11250,-5625,10,6
409,-30,-30,12,0,0,-11250,3750,10,6
410,-30,-30,12,0,0,-11250,5625,10,6
411,-30,-30,12,0,0,-11250,7500,10,6
412,-30,-30,12,0,0,7500,-7500,10,6
413,-30,-30,12,0,0,7500,-5625,10,6
414,-30,-30,12,0,0,7500,3750,10,6
415,-30,-30,12,0,0,7500,5625,10,6
416,-30,-30,12,0,0,7500,7500,10,6
417,-30,-30,12,0,0,11250,-7500,10,6
418,-30,-30,12,0,0,11250,-5625,10,6
419,-30,-30,12,0,0,11250,3750,10,6
420,-30,-30,12,0,0,11250,5625,10,6
421,-30,-30,12,0,0,11250,7500,10,6
422,-30,-30,12,0,0,15000,-7500,10,6
423,-30,-30,12,0,0,15000,-5625,10,6
424,-30,-30,12,0,0,15000,3750,10,6
425,-30,-30,12,0,0,15000,5625,10,6
426,-30,-30,12,0,0,15000,7500,10,6
427,-30,0,12,0,0,-15000,-7500,10,6
428,-30,0,12,0,0,-15000,-5625,10,6
429,-30,0,12,0,0,-15000,3750,10,6
430,-30,0,12,0,0,-15000,5625,10,6
431,-30,0,12,0,0,-15000,7500,10,6
432,-30,0,12,0,0,-11250,-7500,10,6
433,-30,0,12,0,0,-11250,-5625,10,6
434,-30,0,12,0,0,-11250,3750,10,6
435,-30,0,12,0,0,-11250,5625,10,6
436,-30,0,12,0,0,-11250,7500,10,6
437,-30,0,12,0,0,7500,-7500,10,6
438,-30,0,12,0,0,7500,-5625,10,6
439,-30,0,12,0,0,7500,3750,10,6
440,-30,0,12,0,0,7500,5625,10,6
441,-30,0,12,0,0,7500,7500,10,6
442,-30,0,12,0,0,11250,-7500,10,6
443,-30,0,12,0,0,11250,-5625,10,6
444,-30,0,12,0,0,11250,3750,10,6
445,-30,0,12,0,0,11250,5625,10,6
446,-30,0,12,0,0,11250,7500,10,6
447,-30,0,12,0,0,15000,-7500,10,6
448,-30,0,12,0,0,15000,-5625,10,6
449,-30,0,12,0,0,15000,3750,10,6
450,-30,0,12,0,0,15000,5625,10,6
451,-30,0,12,0,0,15000,7500,10,6
452,-30,30,12,0,0,-15000,-7500,10,6
453,-30,30,12,0,0,-15000,-5625,10,6
454,-30,30,12,0,0,-15000,3750,10,6
455,-30,30,12,0,0,-15000,5625,10,6
456,-30,30,12,0,0,-15000,7500,10,6
457,-30,30,12,0,0,-11250,-7500,10,6
458,-30,30,12,0,0,-11250,-5625,10,6
459,-30,30,12,0,0,-11250,3750,10,6
460,-30,30,12,0,0,-11250,5625,10,6
461,-30,30,12,0,0,-11250,7500,10,6
462,-30,30,12,0,0,7500,-7500,10,6
463,-30,30,12,0,0,7500,-5625,10,6
464,-30,30,12,0,0,7500,3750,10,6
465,-30,30,12,0,0,7500,5625,10,6
466,-30,30,12,0,0,7500,7500,10,6
467,-30,30,12,0,0,11250,-7500,10,6
468,-30,30,12,0,0,11250,-5625,10,6
469,-30,30,12,0,0,11250,3750,10,6
470,-30,30,12,0,0,11250,5625,10,6
471,-30,30,12,0,0,11250,7500,10,6
472,-30,30,12,0,0,15000,-7500,10,6
473,-30,30,12,0,0,15000,-5625,10,6
474,-30,30,12,0,0,15000,3750,10,6
475,-30,30,12,0,0,15000,5625,10,6
476,-30,30,12,0,0,15000,7500,10,6
477,-30,60,12,0,0,-15000,-7500,10,6
478,-30,60,12,0,0,-15000,-5625,10,6
479,-30,60,12,0,0,-15000,3750,10,6
480,-30,60,12,0,0,-15000,5625,10,6
481,-30,60,12,0,0,-15000,7500,10,6
482,-30,60,12,0,0,-11250,-7500,10,6
483,-30,60,12,0,0,-11250,-5625,10,6
484,-30,60,12,0,0,-11250,3750,10,6
485,-30,60,12,0,0,-11250,5625,10,6
486,-30,60,12,0,0,-11250,7500,10,6
487,-30,60,12,0,0,7500,-7500,10,6
488,-30,60,12,0,0,7500,-5625,10,6
489,-30,60,12,0,0,7500,3750,10,6
490,-30,60,12,0,0,7500,5625,10,6
491,-30,60,12,0,0,7500,7500,10,6
492,-30,60,12,0,0,11250,-7500,10,6
493,-30,60,12,0,0,11250,-5625,10,6
494,-30,60,12,0,0,11250,3750,10,6
495,-30,60,12,0,0,11250,5625,10,6
496,-30,60,12,0,0,11250,7500,10,6
497,-30,60,12,0,0,15000,-7500,10,6
498,-30,60,12,0,0,15000,-5625,10,6
499,-30,60,12,0,0,15000,3750,10,6
500,-30,60,12,0,0,15000,5625,10,6
501,-30,60,12,0,0,15000,7500,10,6
502,-30,90,12,0,0,-15000,-7500,10,6
503,-30,90,12,0,0,-15000,-5625,10,6
504,-30,90,12,0,0,-15000,3750,10,6
505,-30,90,12,0,0,-15000,5625,10,6
506,-30,90,12,0,0,-15000,7500,10,6
507,-30,90,12,0,0,-11250,-7500,10,6
508,-30,90,12,0,0,-11250,-5625,10,6
509,-30,90,12,0,0,-11250,3750,10,6
510,-30,90,12,0,0,-11250,5625,10,6
511,-30,90,12,0,0,-11250,7500,10,6
512,-30,90,12,0,0,7500,-7500,10,6
513,-30,90,12,0,0,7500,-5625,10,6
514,-30,90,12,0,0,7500,3750,10,6
515,-30,90,12,0,0,7500,5625,10,6
516,-30,90,12,0,0,7500,7500,10,6
517,-30,90,12,0,0,11250,-7500,10,6
518,-30,90,12,0,0,11250,-5625,10,6
519,-30,90,12,0,0,11250,3750,10,6
520,-30,90,12,0,0,11250,5625,10,6
521,-30,90,12,0,0,11250,7500,10,6
522,-30,90,12,0,0,15000,-7500,10,6
523,-30,90,12,0,0,15000,-5625,10,6
524,-30,90,12,0,0,15000,3750,10,6
525,-30,90,12,0,0,15000,5625,10,6
526,-30,90,12,0,0,15000,7500,10,6
527,-15,-45,12,0,0,-15000,-7500,10,6
528,-15,-45,12,0,0,-15000,-5625,10,6
529,-15,-45,12,0,0,-15000,3750,10,6
530,-15,-45,12,0,0,-15000,5625,10,6
531,-15,-45,12,0,0,-15000,7500,10,6
532,-15,-45,12,0,0,-11250,-7500,10,6
533,-15,-45,12,0,0,-11250,-5625,10,6
534,-15,-45,12,0,0,-11250,3750,10,6
535,-15,-45,12,0,0,-11250,5625,10,6
536,-15,-45,12,0,0,-11250,7500,10,6
537,-15,-45,12,0,0,7500,-7500,10,6
538,-15,-45,12,0,0,7500,-5625,10,6
539,-15,-45,12,0,0,7500,3750,10,6
540,-15,-45,12,0,0,7500,5625,10,6
541,-15,-45,12,0,0,7500,7500,10,6
542,-15,-45,12,0,0,11250,-7500,10,6
543,-15,-45,12,0,0,11250,-5625,10,6
544,-15,-45,12,0,0,11250,3750,10,6
545,-15,-45,12,0,0,11250,5625,10,6
546,-15,-45,12,0,0,11250,7500,10,6
547,-15,-45,12,0,0,15000,-7500,10,6
548,-15,-45,12,0,0,15000,-5625,10,6
549,-15,-45,12,0,0,15000,3750,10,6
550,-15,-45,12,0,0,15000,5625,10,6
551,-15,-45,12,0,0,15000,7500,10,6
552,-15,0,12,0,0,-15000,-7500,10,6
553,-15,0,12,0,0,-15000,-5625,10,6
554,-15,0,12,0,0,-15000,3750,10,6
555,-15,0,12,0,0,-15000,5625,10,6
556,-15,0,12,0,0,-15000,7500,10,6
557,-15,0,12,0,0,-11250,-7500,10,6
558,-15,0,12,0,0,-11250,-5625,10,6
559,-15,0,12,0,0,-11250,3750,10,6
560,-15,0,12,0,0,-11250,5625,10,6
561,-15,0,12,0,0,-11250,7500,10,6
562,-15,0,12,0,0,7500,-7500,10,6
563,-15,0,12,0,0,7500,-5625,10,6
564,-15,0,12,0,0,7500,3750,10,6
565,-15,0,12,0,0,7500,5625,10,6
566,-15,0,12,0,0,7500,7500,10,6
567,-15,0,12,0,0,11250,-7500,10,6
568,-15,0,12,0,0,11250,-5625,10,6
569,-15,0,12,0,0,11250,3750,10,6
570,-15,0,12,0,0,11250,5625,10,6
571,-15,0,12,0,0,11250,7500,10,6
572,-15,0,12,0,0,15000,-7500,10,6
573,-15,0,12,0,0,15000,-5625,10,6
574,-15,0,12,0,0,15000,3750,10,6
575,-15,0,12,0,0,15000,5625,10,6
576,-15,0,12,0,0,15000,7500,10,6
577,-15,45,12,0,0,-15000,-7500,10,6
578,-15,45,12,0,0,-15000,-5625,10,6
579,-15,45,12,0,0,-15000,3750,10,6
